Team,Rating_0,Rating_1,Rating_2,Rating_3,Rating_4,Rating_5,Rating_6,Rating_7,Rating_8,Rating_9,Rating_10,Rating_11,Rating_12,Rating_13,Rating_14,Rating_15,Rating_16,Rating_17,Rating_18
Tampa Bay Buccaneers,101.32289776666619,102.52873340161943,103.37757575556327,100.26938625757074,102.2426945653748,101.1228519080967,103.62674648430365,102.43089429113229,101.03103957234848,101.20120946484116,100.89621709887051,100.89621709887051,102.47615231560341,101.8009759939407,101.8009759939407,101.8009759939407,101.8009759939407,101.8009759939407,101.8009759939407
Detroit Lions,103.16497688508427,103.64806236163865,102.79922000769481,103.5688508401677,104.87889378095772,104.87889378095772,106.91759179452389,107.0406400721115,107.58489332568931,108.63653320181146,108.11979822268759,108.79283655634522,109.82861711239434,108.40868843840465,108.26032675066598,108.26032675066598,108.26032675066598,108.26032675066598,108.26032675066598
San Francisco 49ers,104.68469524301044,105.32368376356642,104.14800922214955,103.28323617916843,104.35315912060976,103.03712847400698,104.22764600528157,103.02001494025782,103.23786847261704,103.23786847261704,103.54286083858769,102.23167688259836,100.23883230035841,99.06076252303576,99.06076252303576,99.06076252303576,99.06076252303576,99.06076252303576,99.06076252303576
Cleveland Browns,98.85397644124386,96.99225879959552,98.06080215438952,96.79526292206184,96.4996621886222,94.75279019749811,94.79958438264184,94.55984482257871,96.66986080963792,94.99971572450501,94.99971572450501,93.06888029739885,95.08213434565586,95.22269644369604,95.22269644369604,95.22269644369604,95.22269644369604,95.22269644369604,95.22269644369604
Green Bay Packers,103.77759944318866,102.47363624549104,102.45058348353935,103.85195039987876,103.43560623403224,103.73623990644938,105.0286226205324,104.65956611303407,104.25395857459348,103.20231869847133,103.20231869847133,102.635428061631,104.62827264387096,105.6422863604309,105.79064804816957,105.79064804816957,105.79064804816957,105.79064804816957,105.79064804816957
Washington Commanders,94.90498866209936,93.69915302714611,94.25482584641249,95.90315912140832,98.78308451170447,100.52995650282855,100.48373874024657,101.29925815546501,101.72443938359439,101.72993138026783,101.79985630271746,101.27721371048763,99.26677007616591,100.9379399499511,100.9379399499511,100.9379399499511,100.9379399499511,100.9379399499511,100.9379399499511
New York Jets,97.93505893588537,97.29607041532938,98.32944622821893,100.3063102118854,100.10051033848647,100.06398264338392,99.91487490066544,98.34074131300633,97.13511360314585,98.61332105034418,96.75858395473497,96.64035941363187,96.64035941363187,96.33679516710093,96.33679516710093,96.33679516710093,96.33679516710093,96.33679516710093,96.33679516710093
Las Vegas Raiders,100.73396051618204,99.01873316417273,100.32160036953661,97.16899694565805,97.4645976790977,96.05256308110974,94.41120129511614,94.5448284731103,95.15489282998512,93.60860136976738,93.60860136976738,92.40639529725746,92.40868253465824,93.83766891526727,93.83766891526727,93.83766891526727,93.83766891526727,93.83766891526727,93.83766891526727
Arizona Cardinals,97.5266604713182,97.74460184415125,100.31323107229423,99.54360023982134,96.6636748495252,97.97970549612798,96.68732278204496,97.38380129394336,97.35470556952244,100.07246078392815,101.92719787953736,101.92719787953736,100.44086398820345,100.858637446516,100.858637446516,100.858637446516,100.858637446516,100.858637446516,100.858637446516
Atlanta Falcons,97.35612057050558,96.61317910969244,97.20253953814712,97.34765823852233,98.31774403665321,99.43758669393131,100.94514313773105,98.10084397591808,99.5006986947019,100.15057957429583,99.26137594145462,97.58971718231733,97.58971718231733,97.64446763091694,97.64446763091694,97.64446763091694,97.64446763091694,97.64446763091694,97.64446763091694
Indianapolis Colts,97.80496589072958,97.66481879442672,97.68787155637841,98.51353715796286,99.37659920697503,98.80879217534284,99.1541476104939,99.19519321968869,99.34135359823496,98.89021162291986,98.22248365403601,98.34070819513911,97.30492763909,97.1177359827137,97.1177359827137,97.1177359827137,97.1177359827137,97.1177359827137,97.1177359827137
New York Giants,98.74257898981459,96.31283554001688,95.7571627207505,97.02270195307818,96.71624945022333,98.58601095720333,97.2883991926012,94.93822950494717,95.39906113581597,95.39356913914253,94.60240495065094,94.60240495065094,93.02246973391803,92.84404184124796,92.84404184124796,92.84404184124796,92.84404184124796,92.84404184124796,92.84404184124796
Denver Broncos,99.3098454953751,98.68102548240786,97.99278802311235,101.10097752110488,101.30677739450381,102.71881199249177,101.25698552281096,103.41566937872157,103.34822169706997,101.51103488739489,102.11956206718226,103.79122082631955,103.78893358891877,103.64837149087859,103.64837149087859,103.64837149087859,103.64837149087859,103.64837149087859,103.64837149087859
Carolina Panthers,94.08354773351574,93.10157209708063,91.59741069598637,94.75001411986493,93.79709654809915,92.5906710868792,91.08311464307945,90.26759522786101,90.33504290951261,90.98031078980442,91.77147497829601,91.77147497829601,92.9492490083009,93.62442532996361,93.62442532996361,93.62442532996361,93.62442532996361,93.62442532996361,93.62442532996361
Baltimore Ravens,105.45003980843423,104.60762516787946,103.30475796251558,103.62256258207049,106.05842134941402,105.8094230798444,105.85564084242638,107.05149303559774,104.94147704853853,106.77866385821362,105.91124813851808,105.65185918829002,106.56892257048945,105.75408489633466,105.75408489633466,105.75408489633466,105.75408489633466,105.75408489633466,105.75408489633466
Los Angeles Rams,102.22396209245441,101.74087661590004,99.17224738775705,100.03702043073818,99.36563900089226,99.06500532847511,99.06500532847511,98.93137815048095,100.7724100018119,101.44773249707788,99.52643859943564,99.95344045988202,98.20521666717065,99.24820430736432,99.24820430736432,99.24820430736432,99.24820430736432,99.24820430736432,99.24820430736432
Cincinnati Bengals,101.24838024757796,99.67499977515234,100.48369736730668,98.83536409231084,99.78828166407662,100.03727993364625,101.33489169824837,101.5746312583115,98.97110965790401,100.51740111812174,101.38481683781728,100.97454333032914,100.97454333032914,100.25036096366514,100.25036096366514,100.25036096366514,100.25036096366514,100.25036096366514,100.25036096366514
Tennessee Titans,97.06970280791683,96.8255655093814,95.79218969649186,94.39082278015245,97.08057930816939,97.08057930816939,96.73522387301834,95.56705665016811,95.0228033965903,94.83642257572319,94.89863017061393,94.48841561438603,96.4048479907327,94.73367811694752,94.73367811694752,94.73367811694752,94.73367811694752,94.73367811694752,94.73367811694752
Jacksonville Jaguars,98.79845357789412,98.79049690043989,97.72195354564589,96.70560519534533,96.67018957871177,97.23799661034396,95.73916919938051,97.1926511193096,97.5982586577502,97.78395073168026,97.63036347239907,96.95732513874144,96.95732513874144,96.89515908316828,96.89515908316828,96.89515908316828,96.89515908316828,96.89515908316828,96.89515908316828
